division,Month_names,spei_gamma_03,lat,lon,tmp,pre
230,November,0.0002850318,9.75,4.75,27.485834,2.4725
230,October,0.0006072455,9.75,4.75,27.199167,95.403336
230,September,0.0075149164,9.75,4.75,26.303333,220.55333
231,April,-5.8844694e-07,9.75,5.25,30.629168,61.973335
231,August,0.0033153482,9.75,5.25,25.463333,215.6775
231,December,-3.0190063e-06,9.75,5.25,26.397501,0.0
231,February,1.3831158e-06,9.75,5.25,28.921667,3.5858333
231,January,2.7896162e-06,9.75,5.25,26.743334,1.5633334
231,July,0.0015202822,9.75,5.25,26.0875,189.73083
231,June,-2.2444485e-06,9.75,5.25,27.076668,160.7625
231,March,3.548564e-06,9.75,5.25,30.68,22.284166
231,May,-0.0050386814,9.75,5.25,28.943335,128.925
231,November,-1.7510416e-07,9.75,5.25,27.169167,2.4225001
231,October,9.917499e-07,9.75,5.25,26.895,95.03084
231,September,0.0068479353,9.75,5.25,25.980833,226.0075
232,April,3.312928e-07,9.75,5.75,30.825,59.163334
232,August,0.0019289393,9.75,5.75,25.554167,223.59084
232,December,-4.3591563e-06,9.75,5.75,26.885834,0.0
232,February,1.8198825e-06,9.75,5.75,29.325834,2.4991667
232,January,2.9912437e-06,9.75,5.75,27.248333,0.8
232,July,0.000721666,9.75,5.75,26.075,196.52501
232,June,-3.83195e-06,9.75,5.75,27.169167,161.11751
232,March,4.705616e-06,9.75,5.75,30.983334,17.740833
232,May,-0.0056391656,9.75,5.75,29.033333,129.2775
232,November,-1.5391328e-06,9.75,5.75,27.259167,2.3516667
232,October,-2.2347667e-06,9.75,5.75,27.088333,94.200005
232,September,0.0039566015,9.75,5.75,26.170834,229.01834
233,April,1.89386e-06,9.75,6.25,30.8325,56.330833
233,August,0.0023246228,9.75,6.25,25.449167,236.44417
233,December,-0.0021532094,9.75,6.25,27.071667,0.0
233,February,2.6121406e-06,9.75,6.25,29.431667,2.9991667
233,January,3.3581262e-06,9.75,6.25,27.6525,0.8066667
233,July,4.0832365e-06,9.75,6.25,25.958334,203.16583
233,June,-0.0016331306,9.75,6.25,26.970833,162.04666
233,March,5.688953e-06,9.75,6.25,30.993334,13.826667
233,May,-0.0062328693,9.75,6.25,28.918333,130.35916
233,November,-2.6170515e-06,9.75,6.25,27.280834,2.2558334
233,October,-4.2285074e-06,9.75,6.25,27.104168,94.30167
233,September,0.0022464346,9.75,6.25,26.155834,235.8025
234,April,-3.1286618e-08,9.75,6.75,30.030834,57.715836
234,August,0.000735405,9.75,6.75,24.7275,248.46
234,December,-0.003112169,9.75,6.75,26.380835,0.0
234,February,1.8381843e-06,9.75,6.75,28.645834,2.7250001
234,January,0.001291317,9.75,6.75,26.868334,0.77583337
234,July,3.3007625e-06,9.75,6.75,25.256666,210.73834
234,June,-0.0009060551,9.75,6.75,26.27,166.07
234,March,4.335586e-06,9.75,6.75,30.2,13.814167
234,May,-0.0048824823,9.75,6.75,28.1175,133.61166
234,November,-3.6355186e-06,9.75,6.75,26.5825,2.0708334
234,October,-4.9047385e-06,9.75,6.75,26.496666,91.45917
234,September,-3.212054e-06,9.75,6.75,25.534166,242.31667
235,April,-1.5407412e-06,9.75,7.25,29.329166,64.06084
235,August,2.411524e-06,9.75,7.25,24.118334,257.1675
235,December,-0.0022935572,9.75,7.25,25.280834,0.0
235,February,1.7431032e-06,9.75,7.25,27.565,2.0575001
235,January,0.0021311732,9.75,7.25,25.675001,0.76166666
235,July,3.6703577e-06,9.75,7.25,24.643333,215.43251
235,June,-4.730886e-06,9.75,7.25,25.760834,169.49417
235,March,3.5363714e-06,9.75,7.25,29.305,13.88
235,May,-0.0015548776,9.75,7.25,27.508333,134.99834
235,November,-2.1299036e-06,9.75,7.25,25.785,0.9925
235,October,-3.2717983e-06,9.75,7.25,25.888334,86.17834
235,September,-8.405574e-05,9.75,7.25,24.92,241.52
236,April,-3.098425e-06,9.75,7.75,28.2525,69.625
236,August,8.0953276e-07,9.75,7.75,23.218334,263.50082
236,December,-0.002617118,9.75,7.75,23.988335,0.0
236,February,1.3737086e-06,9.75,7.75,26.3075,1.3308333
236,January,0.0028325885,9.75,7.75,24.204166,0.7441667
236,July,3.6483436e-06,9.75,7.75,23.654167,227.18167
236,June,-4.1654293e-06,9.75,7.75,24.864166,174.25833
236,March,2.389083e-06,9.75,7.75,28.1425,15.798333
236,May,-6.159496e-06,9.75,7.75,26.525,137.63
236,November,-9.514236e-07,9.75,7.75,24.720833,0.9475
236,October,-6.298127e-07,9.75,7.75,25.006666,80.5025
236,September,-4.3964924e-06,9.75,7.75,24.014168,239.31667
237,April,-0.003115368,9.75,8.25,27.659166,72.995
237,August,-1.2924428e-07,9.75,8.25,22.725834,272.15918
237,December,-0.0007173293,9.75,8.25,23.2,0.0
237,February,1.2091384e-06,9.75,8.25,25.421667,0.61083335
237,January,0.003337869,9.75,8.25,23.220833,0.0
237,July,4.001311e-06,9.75,8.25,23.15,236.19
237,June,-5.9881754e-06,9.75,8.25,24.370834,176.035
237,March,7.2660043e-07,9.75,8.25,27.568335,17.688334
237,May,-0.0049624704,9.75,8.25,25.926666,139.99918
237,November,-8.548299e-07,9.75,8.25,24.233334,0.0
237,October,3.6429847e-07,9.75,8.25,24.621668,74.655
237,September,-2.7790936e-06,9.75,8.25,23.616667,230.03584
238,April,-0.014914581,9.75,8.75,25.768333,83.457504
238,August,-1.9279696e-06,9.75,8.75,21.128334,281.05835
238,December,-0.0015177019,9.75,8.75,21.415,0.0
238,February,8.5066927e-07,9.75,8.75,23.34,1.2083334
238,January,0.0047617164,9.75,8.75,21.237501,0.7141667
238,July,3.7566933e-06,9.75,8.75,21.451668,254.56084
238,June,-0.0022542651,9.75,8.75,22.778334,179.2025
238,March,-0.008729256,9.75,8.75,25.593334,24.0175
238,May,-0.012266539,9.75,8.75,24.123333,143.74167
238,November,-5.9574376e-07,9.75,8.75,22.545,0.8825
238,October,8.66487e-07,9.75,8.75,23.034166,69.0925
238,September,-2.1116498e-06,9.75,8.75,22.123333,226.645
239,April,-0.013392759,9.75,9.25,26.49,74.9
239,August,-2.4964102e-06,9.75,9.25,21.731667,277.84668
239,December,-2.075883e-06,9.75,9.25,21.815834,0.0
239,February,1.0776577e-06,9.75,9.25,23.841667,0.5866667
239,January,0.0048138956,9.75,9.25,21.634167,0.0
239,July,2.189384e-06,9.75,9.25,22.149166,250.10834
239,June,-0.0030724166,9.75,9.25,23.581667,172.705
239,March,-0.00651742,9.75,9.25,26.315,20.8525
239,May,-0.012931037,9.75,9.25,24.933334,134.395
239,November,-1.2500057e-06,9.75,9.25,23.0525,0.0
239,October,-5.401671e-09,9.75,9.25,23.65,66.045
239,September,-1.7384203e-06,9.75,9.25,22.720001,216.015
240,April,-5.1917743e-07,9.75,9.75,29.399168,49.8675
240,August,-1.9005505e-06,9.75,9.75,24.3325,264.0875
240,December,6.745259e-07,9.75,9.75,24.119167,0.0
240,February,2.930019e-06,9.75,9.75,26.550001,0.0
240,January,0.0077172415,9.75,9.75,23.831667,0.0
240,July,-0.00042064505,9.75,9.75,24.844168,229.84584
240,June,-7.698592e-06,9.75,9.75,26.2875,161.71083
240,March,3.0892902e-06,9.75,9.75,29.123333,10.651667
240,May,-0.005217585,9.75,9.75,27.944168,117.060005
240,November,-2.0799848e-06,9.75,9.75,25.554167,0.0
240,October,-1.8796302e-06,9.75,9.75,26.259167,66.99167
240,September,-2.3414536e-06,9.75,9.75,25.1075,199.4675
241,April,2.438643e-06,9.75,10.25,29.919167,44.923332
241,August,2.9377136e-06,9.75,10.25,24.730833,253.03416
241,December,2.1920694e-06,9.75,10.25,24.226667,0.0
241,February,0.0007505572,9.75,10.25,26.665834,0.0
241,January,0.00821687,9.75,10.25,23.9525,0.0
241,July,0.0001556734,9.75,10.25,25.343334,221.07333
241,June,-3.4757416e-06,9.75,10.25,26.795834,156.73
241,March,4.4119934e-06,9.75,10.25,29.548334,9.839167
241,May,-2.6419682e-06,9.75,10.25,28.554167,112.08
241,November,-1.972774e-06,9.75,10.25,25.765833,0.0
241,October,-1.589302e-06,9.75,10.25,26.585835,68.270836
241,September,-6.382664e-08,9.75,10.25,25.414167,193.83833
242,April,8.2230235e-06,9.75,10.75,30.741667,40.251667
242,August,0.0046909265,9.75,10.75,25.456667,242.44751
242,December,0.004483307,9.75,10.75,24.834167,0.0
242,February,0.0014847185,9.75,10.75,27.275833,0.0
242,January,0.009374724,9.75,10.75,24.4625,0.0
242,July,0.0092184,9.75,10.75,26.145,210.27167
242,June,2.4593126e-07,9.75,10.75,27.6,149.445
242,March,0.0015620814,9.75,10.75,30.358334,7.77
242,May,4.0973537e-06,9.75,10.75,29.458334,104.04917
242,November,-3.025091e-07,9.75,10.75,26.3725,0.0
242,October,7.103042e-07,9.75,10.75,27.295,67.91334
242,September,3.714614e-06,9.75,10.75,26.1275,188.8275
243,April,6.1649453e-06,9.75,11.25,30.36,43.805836
243,August,0.008130664,9.75,11.25,25.07,239.9575
243,December,0.00462606,9.75,11.25,24.343334,0.0
243,February,0.0029096783,9.75,11.25,26.6625,0.0
243,January,0.010444044,9.75,11.25,23.868334,0.0
243,July,0.013166184,9.75,11.25,25.845833,206.37083
243,June,2.262815e-06,9.75,11.25,27.304167,148.05333
243,March,0.0042813933,9.75,11.25,29.869167,8.753333
243,May,5.011664e-06,9.75,11.25,29.161667,104.8275
243,November,3.771546e-07,9.75,11.25,25.886667,0.0
243,October,3.4850352e-06,9.75,11.25,26.914167,67.5225
243,September,0.003720963,9.75,11.25,25.636667,187.76418
244,April,1.0134117e-05,9.75,11.75,31.069168,40.690002
244,August,0.005392033,9.75,11.75,25.690834,235.3925
244,December,0.0050913086,9.75,11.75,24.9475,0.0
244,February,0.002420862,9.75,11.75,27.275833,0.0
244,January,0.009966104,9.75,11.75,24.481667,0.0
244,July,0.009138801,9.75,11.75,26.443335,197.76083
244,June,1.7576385e-06,9.75,11.75,28.0075,141.3125
244,March,0.005639279,9.75,11.75,30.583334,6.5258336
244,May,8.078215e-06,9.75,11.75,29.965,100.91917
244,November,-2.4248146e-07,9.75,11.75,26.3875,0.7866667
244,October,5.5856985e-06,9.75,11.75,27.424168,64.99917
244,September,0.002887239,9.75,11.75,26.245834,186.5025
245,April,8.634472e-06,9.75,12.25,30.978334,39.693333
245,August,0.0041045197,9.75,12.25,25.509167,233.76834
245,December,0.0045997594,9.75,12.25,24.740833,0.0
245,February,0.003158251,9.75,12.25,26.975,0.7625
245,January,0.010280346,9.75,12.25,24.181667,0.0
245,July,0.0061113336,9.75,12.25,26.348333,193.605
245,June,3.0595498e-07,9.75,12.25,27.818335,138.04668
245,March,0.0053050457,9.75,12.25,30.485834,7.621667
245,May,9.211987e-06,9.75,12.25,29.869167,102.6325
245,November,-0.00033746118,9.75,12.25,26.1875,0.8016667
245,October,4.894946e-06,9.75,12.25,27.226667,63.08917
245,September,0.0009093122,9.75,12.25,25.9475,186.85918
246,April,6.5461572e-06,9.75,12.75,30.776667,39.515835
246,August,0.0019817455,9.75,12.75,25.122501,232.11751
246,December,0.002073934,9.75,12.75,24.438334,0.0
246,February,0.0019660394,9.75,12.75,26.573334,2.2333333
246,January,0.008681765,9.75,12.75,23.98,0.0
246,July,0.004966756,9.75,12.75,25.855,195.235
246,June,5.9748226e-07,9.75,12.75,27.425835,136.89166
246,March,0.0053751934,9.75,12.75,30.08,6.9725003
246,May,8.974647e-06,9.75,12.75,29.569166,103.3825
246,November,-0.0010346049,9.75,12.75,25.870834,0.0
246,October,3.1086665e-06,9.75,12.75,26.83,64.635
246,September,5.146085e-06,9.75,12.75,25.559168,187.27917
247,April,7.093749e-06,9.75,13.25,31.275,36.558334
247,August,1.1029405e-05,9.75,13.25,25.245,235.28667
247,December,0.0027373394,9.75,13.25,24.7225,0.0
247,February,0.001391427,9.75,13.25,26.960001,2.1925
247,January,0.007970921,9.75,13.25,24.364166,0.0
247,July,0.002279321,9.75,13.25,25.858334,195.63834
247,June,2.0011717e-06,9.75,13.25,27.521667,132.87334
247,March,0.003972229,9.75,13.25,30.37,7.059167
247,May,9.962854e-06,9.75,13.25,29.873333,100.50083
247,November,-3.9956667e-06,9.75,13.25,26.155,0.0
247,October,2.655984e-06,9.75,13.25,27.024168,61.286667
247,September,4.369362e-06,9.75,13.25,25.668333,184.54584
248,April,1.2213224e-05,9.75,13.75,32.268333,28.65
248,August,0.0009286628,9.75,13.75,25.866667,234.2625
248,December,0.0029854553,9.75,13.75,25.615,0.0
248,February,2.6102937e-06,9.75,13.75,27.843334,0.72
248,January,0.006599896,9.75,13.75,25.2475,0.0
248,July,0.00015713842,9.75,13.75,26.459167,191.115
248,June,6.0705224e-06,9.75,13.75,28.228334,128.59334
248,March,0.0033389996,9.75,13.75,31.354168,5.644167
248,May,1.44419955e-05,9.75,13.75,30.6675,94.598335
248,November,-0.003045244,9.75,13.75,27.1325,0.0
248,October,0.0011324878,9.75,13.75,27.82,56.808334
248,September,6.7612e-06,9.75,13.75,26.379168,178.51083
249,April,1.3105765e-05,9.75,14.25,32.7575,24.371668
249,August,0.004829485,9.75,14.25,25.978334,235.81584
249,December,0.001881479,9.75,14.25,25.9925,0.0
249,February,2.0937462e-06,9.75,14.25,28.3325,0.0
249,January,0.0045123594,9.75,14.25,25.740833,0.0
249,July,0.0031845167,9.75,14.25,26.666668,187.90001
249,June,8.483973e-06,9.75,14.25,28.533333,124.18084
249,March,0.0007121941,9.75,14.25,31.741667,3.2341666
249,May,1.3676249e-05,9.75,14.25,30.958334,86.37417
249,November,-0.005923239,9.75,14.25,27.603334,0.84333336
249,October,0.0006278431,9.75,14.25,28.210001,51.391666
249,September,4.1918365e-06,9.75,14.25,26.692501,171.815
250,April,2.3339041e-06,10.25,2.75,30.688334,56.595833
250,August,1.3397852e-06,10.25,2.75,25.284166,237.8725
250,December,-0.0019601753,10.25,2.75,26.074167,1.51
250,February,3.7285583e-05,10.25,2.75,28.545834,1.0291667
250,January,2.7548836e-06,10.25,2.75,26.088333,0.68833333
250,July,-0.0032349958,10.25,2.75,25.935,191.9675
250,June,4.109527e-06,10.25,2.75,27.171667,151.80833
250,March,1.0496161e-06,10.25,2.75,30.651667,20.446667
250,May,-1.4016754e-06,10.25,2.75,29.111668,121.11417
250,November,-4.751375e-06,10.25,2.75,27.124166,3.5825
250,October,0.00054257206,10.25,2.75,27.168333,79.985
250,September,1.9278223e-06,10.25,2.75,25.831667,218.7825
251,April,-0.0015712064,10.25,3.25,30.794167,55.056667
251,August,4.2233346e-06,10.25,3.25,25.3925,234.7475
251,December,-0.0044526365,10.25,3.25,25.782501,0.0
251,February,1.059806e-06,10.25,3.25,28.455,1.7675
251,January,2.7001233e-06,10.25,3.25,25.900833,0.67583334
251,July,-0.0033986876,10.25,3.25,26.022501,187.70168
251,June,3.258884e-06,10.25,3.25,27.275,149.64166
251,March,5.437216e-07,10.25,3.25,30.5475,21.050833
251,May,-0.0032733043,10.25,3.25,29.226667,121.91167
251,November,-2.927366e-06,10.25,3.25,27.056667,2.3191667
251,October,0.00036318277,10.25,3.25,26.979166,80.6975
251,September,3.3257218e-06,10.25,3.25,25.830833,215.72084
252,April,-0.0013274847,10.25,3.75,31.118334,53.930836
252,August,8.362361e-06,10.25,3.75,25.580833,229.595
252,December,-0.0058907773,10.25,3.75,25.896667,0.7275
252,February,1.4618399e-06,10.25,3.75,28.575,1.6333333
252,January,0.00037730162,10.25,3.75,25.999166,0.6766667
252,July,-0.0030908666,10.25,3.75,26.229168,182.39833
252,June,-8.3174865e-07,10.25,3.75,27.487501,147.79834
252,March,1.0399381e-06,10.25,3.75,30.773335,20.343334
252,May,-0.0019346774,10.25,3.75,29.435833,118.730835
252,November,-4.8020115e-06,10.25,3.75,27.170834,2.3108335
252,October,1.601611e-06,10.25,3.75,27.096666,78.870834
252,September,7.124697e-06,10.25,3.75,26.033333,211.24333
253,April,-1.8144492e-07,10.25,4.25,31.3225,50.973335
253,August,0.00019503519,10.25,4.25,25.671667,225.7675
253,December,-0.0055391435,10.25,4.25,26.005001,0.0
253,February,1.7958561e-06,10.25,4.25,28.7075,2.3400002
253,January,0.00080529973,10.25,4.25,26.119167,0.73833334
253,July,-0.004001651,10.25,4.25,26.414167,182.75084
253,June,-1.8860912e-06,10.25,4.25,27.6825,146.97417
253,March,2.6444925e-06,10.25,4.25,30.989166,19.6525
253,May,-0.0019286788,10.25,4.25,29.650833,118.93584
253,November,-3.516713e-06,10.25,4.25,27.189167,1.1641667
253,October,-6.86181e-07,10.25,4.25,27.085835,80.04584
253,September,0.0005387111,10.25,4.25,26.2025,210.86084
254,April,9.451857e-08,10.25,4.75,31.327501,50.40167
254,August,0.0024380693,10.25,4.75,25.745,225.39168
254,December,-0.00067882665,10.25,4.75,25.9925,0.0
254,February,1.6057879e-06,10.25,4.75,28.713333,2.4066668
254,January,3.0331532e-06,10.25,4.75,26.140833,0.7691667
254,July,-0.0027102144,10.25,4.75,26.498333,184.99583
254,June,-6.148126e-07,10.25,4.75,27.678333,150.63167
254,March,3.4604027e-06,10.25,4.75,30.986668,17.328333
254,May,-0.0021414396,10.25,4.75,29.648335,117.17084
254,November,-7.9000216e-07,10.25,4.75,27.185833,1.1483333
254,October,-1.4096615e-06,10.25,4.75,27.0975,79.613335
254,September,0.0027514456,10.25,4.75,26.288334,213.8625
255,April,-5.796629e-07,10.25,5.25,31.131666,49.290833
255,August,0.002637533,10.25,5.25,25.550001,231.42
255,December,-0.00096544524,10.25,5.25,25.985834,0.0
255,February,1.5259113e-06,10.25,5.25,28.619167,1.4858334
255,January,2.9151884e-06,10.25,5.25,26.245834,0.0
255,July,-0.0008000853,10.25,5.25,26.295,191.89917
255,June,-3.8549147e-06,10.25,5.25,27.474167,152.49501
255,March,3.7060506e-06,10.25,5.25,30.8925,15.593333
255,May,-0.004175295,10.25,5.25,29.451668,118.4725
255,November,-3.7100787e-07,10.25,5.25,26.987501,1.1075001
255,October,-2.749466e-06,10.25,5.25,26.895,79.53333
255,September,0.0017573595,10.25,5.25,26.078333,215.64084
256,April,2.5390414e-06,10.25,5.75,31.035833,49.044167
256,August,0.0013195339,10.25,5.75,25.33,238.68251
256,December,-0.0006324359,10.25,5.75,26.0875,0.0
256,February,2.132893e-06,10.25,5.75,28.668333,1.45
256,January,2.264272e-06,10.25,5.75,26.473333,0.7675
256,July,3.0342178e-06,10.25,5.75,26.076668,197.46
256,June,-3.7212894e-06,10.25,5.75,27.280834,153.40916
256,March,4.3533523e-06,10.25,5.75,30.7175,12.035833
256,May,-0.0029870686,10.25,5.75,29.235,119.44833
256,November,-3.0507024e-06,10.25,5.75,26.916668,1.0991666
256,October,-7.0941014e-06,10.25,5.75,26.900833,81.190834
256,September,0.00018098348,10.25,5.75,25.948334,221.41084
257,April,3.600167e-06,10.25,6.25,30.8475,47.4175
257,August,0.00013184716,10.25,6.25,25.2275,247.34666
257,December,-0.0008762739,10.25,6.25,26.193333,0.0
257,February,2.6881198e-06,10.25,6.25,28.6725,0.67833334
257,January,2.5801862e-06,10.25,6.25,26.578333,0.7875
257,July,2.456146e-06,10.25,6.25,25.872501,202.44917
257,June,-4.0100886e-06,10.25,6.25,27.081667,153.88918
257,March,5.070151e-06,10.25,6.25,30.620834,10.252501
257,May,-0.003537111,10.25,6.25,29.131666,120.668335
257,November,-3.4130799e-06,10.25,6.25,26.817501,1.0666667
257,October,-5.9349695e-06,10.25,6.25,26.91,79.19
257,September,-5.5660496e-07,10.25,6.25,25.949167,226.92917
258,April,1.011719e-06,10.25,6.75,29.950834,52.2475
258,August,6.422152e-06,10.25,6.75,24.424168,259.6175
258,December,-0.0028556804,10.25,6.75,25.398335,0.0
258,February,2.163024e-06,10.25,6.75,27.679167,1.2900001
258,January,0.0006893352,10.25,6.75,25.692501,0.7625
258,July,1.8331843e-06,10.25,6.75,25.0625,209.80333
258,June,-3.9321562e-06,10.25,6.75,26.273335,160.4725
258,March,3.9799197e-06,10.25,6.75,29.735834,10.174167
258,May,-0.0033080503,10.25,6.75,28.223333,125.6025
258,November,-2.1094515e-06,10.25,6.75,25.925001,1.0016667
258,October,-3.4843029e-06,10.25,6.75,26.210835,75.769165
258,September,-1.4526148e-06,10.25,6.75,25.248333,232.17334
259,April,-1.6085047e-06,10.25,7.25,29.255835,60.2
259,August,5.732368e-06,10.25,7.25,23.913334,269.68167
259,December,-0.001934457,10.25,7.25,24.497501,0.0
259,February,1.7097439e-06,10.25,7.25,26.7975,1.2033334
259,January,0.00065770134,10.25,7.25,24.720833,0.0
259,July,1.68056e-06,10.25,7.25,24.458334,218.83167
259,June,-4.9539453e-06,10.25,7.25,25.783333,164.845
259,March,2.8606194e-06,10.25,7.25,28.946667,9.074167
259,May,-0.0007884989,10.25,7.25,27.625,127.11833
259,November,-3.234522e-07,10.25,7.25,25.351667,0.92583334
259,October,-6.4522806e-07,10.25,7.25,25.610834,73.145004
259,September,-1.6674568e-06,10.25,7.25,24.724167,236.19751
260,April,-2.8396985e-06,10.25,7.75,28.854168,60.0125
260,August,5.179993e-06,10.25,7.75,23.505835,274.88666
260,December,-0.0021677332,10.25,7.75,23.900833,0.0
260,February,1.4574142e-06,10.25,7.75,26.115833,0.57166666
260,January,0.001864711,10.25,7.75,23.935833,0.0
260,July,2.074424e-06,10.25,7.75,24.157501,225.95584
260,June,-5.500465e-06,10.25,7.75,25.48,166.57584
260,March,2.272499e-06,10.25,7.75,28.461668,9.985833
260,May,-6.896467e-06,10.25,7.75,27.223333,128.08
260,November,-1.1834781e-07,10.25,7.75,24.955,0.0
260,October,2.3156879e-06,10.25,7.75,25.415,67.32333
260,September,2.8579126e-07,10.25,7.75,24.419167,227.47583
261,April,-0.0013100482,10.25,8.25,28.655834,60.229168
261,August,3.1170746e-06,10.25,8.25,23.405834,275.21335
261,December,-0.0012604853,10.25,8.25,23.503334,0.0
261,February,1.4583044e-06,10.25,8.25,25.729168,0.0
261,January,0.0031548252,10.25,8.25,23.336666,0.0
261,July,2.5379024e-06,10.25,8.25,23.9525,232.2375
261,June,-6.5823433e-06,10.25,8.25,25.3775,164.5425
261,March,1.7988108e-06,10.25,8.25,28.178333,10.895834
261,May,-0.0035555223,10.25,8.25,27.121668,125.66167
261,November,-4.2411654e-07,10.25,8.25,24.758333,0.0
261,October,2.9573216e-06,10.25,8.25,25.323334,59.900833
261,September,8.4700685e-07,10.25,8.25,24.318335,216.10583
262,April,-0.010464543,10.25,8.75,27.088333,66.473335
262,August,-5.329959e-07,10.25,8.75,22.121668,282.05417
262,December,-2.0862751e-06,10.25,8.75,21.907501,0.0
262,February,1.0482153e-06,10.25,8.75,23.955833,0.5341667
262,January,0.0028493567,10.25,8.75,21.630001,0.0
262,July,7.7684723e-07,10.25,8.75,22.659166,246.735
262,June,-0.0015179779,10.25,8.75,24.095001,165.39584
262,March,-8.92273e-07,10.25,8.75,26.516666,14.816667
262,May,-0.0104707405,10.25,8.75,25.646667,128.77417
262,November,-3.8284924e-07,10.25,8.75,23.375,0.0
262,October,1.30306e-06,10.25,8.75,24.045,53.5575
262,September,-8.093113e-07,10.25,8.75,23.121668,209.18251
263,April,-0.010271681,10.25,9.25,27.400833,57.36667
263,August,-9.0815934e-07,10.25,9.25,22.424168,280.83667
263,December,-1.5123185e-06,10.25,9.25,22.015001,0.0
263,February,1.3138525e-06,10.25,9.25,24.056667,0.51666665
263,January,0.004299471,10.25,9.25,21.644167,0.0
263,July,-1.0771987e-06,10.25,9.25,22.951668,245.63918
263,June,-0.0022986357,10.25,9.25,24.495834,159.66167
263,March,-4.3568045e-07,10.25,9.25,26.829166,12.549167
263,May,-0.011709563,10.25,9.25,26.146667,120.07084
263,November,-8.3162064e-07,10.25,9.25,23.586666,0.0
263,October,-1.0297323e-07,10.25,9.25,24.465,50.211666
263,September,-1.5437059e-06,10.25,9.25,23.414167,198.58833
264,April,-1.433057e-06,10.25,9.75,29.015833,38.705
264,August,3.7775996e-07,10.25,9.75,23.827501,275.53583
264,December,3.712834e-07,10.25,9.75,23.125,0.0
264,February,2.4586368e-06,10.25,9.75,25.371668,1.0241667
264,January,0.005792535,10.25,9.75,22.65,0.0
264,July,-0.001073738,10.25,9.75,24.441668,235.07083
264,June,-1.1268832e-05,10.25,9.75,26.1,149.7825
264,March,2.7382398e-06,10.25,9.75,28.341667,6.856667
264,May,-0.0039506503,10.25,9.75,27.745834,105.39834
264,November,-1.4489449e-06,10.25,9.75,24.7875,0.0
264,October,-1.1504162e-07,10.25,9.75,25.7775,50.48417
264,September,-1.0360187e-06,10.25,9.75,24.715834,186.26666
265,April,3.452925e-06,10.25,10.25,30.130833,32.666668
265,August,3.4301697e-06,10.25,10.25,24.817501,259.43832
265,December,0.00041345524,10.25,10.25,23.933334,0.0
265,February,3.5016947e-06,10.25,10.25,26.273335,0.0
265,January,0.0071109445,10.25,10.25,23.463333,0.0
265,July,-1.121297e-06,10.25,10.25,25.545,221.6575
265,June,-7.645369e-06,10.25,10.25,27.199167,143.80501
265,March,4.6152e-06,10.25,10.25,29.363333,4.975
265,May,-2.3360053e-06,10.25,10.25,28.965834,97.199165
265,November,-1.3255825e-06,10.25,10.25,25.6975,0.0
265,October,-9.592623e-09,10.25,10.25,26.7925,51.9625
265,September,-0.00027196415,10.25,10.25,25.606667,176.89667
266,April,6.716807e-06,10.25,10.75,30.6425,32.09
266,August,5.8804408e-06,10.25,10.75,25.324167,247.09584
266,December,0.0031527781,10.25,10.75,24.230833,0.0
266,February,0.000801962,10.25,10.75,26.686666,0.0
266,January,0.00820042,10.25,10.75,23.772501,0.0
266,July,0.0004482237,10.25,10.75,26.035,209.8025
266,June,-4.79186e-06,10.25,10.75,27.8025,136.74251
266,March,0.00053673243,10.25,10.75,29.878334,3.9741666
266,May,2.5862207e-06,10.25,10.75,29.661667,93.0
266,November,-3.9381752e-07,10.25,10.75,26.100834,0.0
266,October,2.0971831e-06,10.25,10.75,27.3075,51.754166
266,September,2.1670169e-06,10.25,10.75,26.12,171.6925
267,April,1.1918647e-05,10.25,11.25,31.260834,30.165
267,August,0.00093619584,10.25,11.25,25.743334,237.72583
267,December,0.007771125,10.25,11.25,24.640001,0.0
267,February,0.0020465695,10.25,11.25,26.993334,0.0
267,January,0.00974847,10.25,11.25,24.08,0.0
267,July,0.0048406925,10.25,11.25,26.6425,200.56168
267,June,4.188286e-06,10.25,11.25,28.408335,130.91417
267,March,0.002937267,10.25,11.25,30.396667,3.0325
267,May,1.0336936e-05,10.25,11.25,30.366667,87.02583
267,November,2.5175045e-06,10.25,11.25,26.406668,0.0
267,October,3.8546277e-06,10.25,11.25,27.719168,50.1825
267,September,5.561177e-06,10.25,11.25,26.526667,167.01001
268,April,1.4678149e-05,10.25,11.75,31.585001,29.881668
268,August,0.0011473612,10.25,11.75,26.071667,234.405
268,December,0.007805607,10.25,11.75,24.848333,0.0
268,February,0.0027305153,10.25,11.75,27.088333,0.0
268,January,0.009939876,10.25,11.75,24.194166,0.0
268,July,0.004826041,10.25,11.75,26.846666,192.79834
268,June,7.51256e-06,10.25,11.75,28.615833,127.5625
268,March,0.0046930793,10.25,11.75,30.7075,3.0125
268,May,1.575429e-05,10.25,11.75,30.6725,85.89084
268,November,1.817864e-06,10.25,11.75,26.619167,0.0
268,October,6.0402554e-06,10.25,11.75,27.931667,51.2625
268,September,0.0002743656,10.25,11.75,26.740833,166.13333
269,April,1.1059892e-05,10.25,12.25,31.285833,30.465834
269,August,0.0003691357,10.25,12.25,25.6825,231.99084
269,December,0.006000003,10.25,12.25,24.454166,0.0
269,February,0.0031755136,10.25,12.25,26.685,0.65833336
269,January,0.009987102,10.25,12.25,23.8925,0.0
269,July,0.0018332751,10.25,12.25,26.545834,190.54584
269,June,5.0565773e-06,10.25,12.25,28.319166,123.332504
