Timestamp,LST_Day_1km,LST_Night_1km,Year,Month,Day
2016-08-20,27.6512,22.8155,2016,8,20
2016-08-21,30.0615,20.2242,2016,8,21
2016-08-22,26.9028,22.5174,2016,8,22
2016-08-23,31.9337,20.7863,2016,8,23
2016-08-24,32.0473,20.4061,2016,8,24
2016-08-25,28.5156,21.3555,2016,8,25
2016-08-26,24.2337,22.1076,2016,8,26
2016-08-27,28.0018,21.5301,2016,8,27
2016-08-28,28.8666,21.8241,2016,8,28
2016-08-29,29.1704,23.7278,2016,8,29
2016-08-30,29.8648,21.2644,2016,8,30
2016-08-31,23.2943,21.7765,2016,8,31
2016-09-01,29.6556,20.8832,2016,9,1
2016-09-02,27.197,22.8159,2016,9,2
2016-09-03,32.0257,21.5189,2016,9,3
2016-09-04,28.4702,24.6147,2016,9,4
2016-09-05,31.8839,23.1281,2016,9,5
2016-09-06,29.595,19.7875,2016,9,6
2016-09-07,30.6708,23.1225,2016,9,7
2016-09-08,31.6989,19.734,2016,9,8
2016-09-09,24.4984,16.7288,2016,9,9
2016-09-10,28.4934,20.763,2016,9,10
2016-09-11,29.1369,19.2303,2016,9,11
2016-09-12,29.4808,20.6156,2016,9,12
2016-09-13,28.3301,13.7833,2016,9,13
2016-09-14,29.2206,22.6793,2016,9,14
2016-09-15,30.901999999999997,21.1962,2016,9,15
2016-09-16,26.2796,21.9819,2016,9,16
2016-09-17,31.5267,21.1322,2016,9,17
2016-09-18,29.9836,22.6546,2016,9,18
2016-09-19,31.6923,16.9825,2016,9,19
2016-09-20,29.9158,17.3096,2016,9,20
2016-09-21,32.7034,22.5292,2016,9,21
2016-09-22,32.8184,20.1381,2016,9,22
2016-09-23,28.7516,22.6206,2016,9,23
2016-09-24,32.316,19.4327,2016,9,24
2016-09-25,28.122,19.81,2016,9,25
2016-09-26,28.3126,20.8771,2016,9,26
2016-09-27,31.2057,22.869,2016,9,27
2016-09-28,32.6826,20.8517,2016,9,28
2016-09-29,33.2847,21.7341,2016,9,29
2016-09-30,34.6299,23.5438,2016,9,30
2016-10-01,33.6969,20.3871,2016,10,1
2016-10-02,27.8858,22.8005,2016,10,2
2016-10-03,32.09,21.421,2016,10,3
2016-10-04,29.7743,22.2663,2016,10,4
2016-10-05,32.219,23.1138,2016,10,5
2016-10-06,30.1184,22.0952,2016,10,6
2016-10-07,35.5472,21.3938,2016,10,7
2016-10-08,32.8222,19.9102,2016,10,8
2016-10-09,35.1011,22.7908,2016,10,9
2016-10-10,35.3438,21.0097,2016,10,10
2016-10-11,32.2189,24.4807,2016,10,11
2016-10-12,33.5049,23.8972,2016,10,12
2016-10-13,33.6526,22.4034,2016,10,13
2016-10-14,35.7651,21.8162,2016,10,14
2016-10-15,35.4892,21.6406,2016,10,15
2016-10-16,34.8672,22.0837,2016,10,16
2016-10-17,36.01,21.4517,2016,10,17
2016-10-18,31.2499,21.69,2016,10,18
2016-10-19,32.0731,19.7366,2016,10,19
2016-10-20,31.456,20.9592,2016,10,20
2016-10-21,35.0636,20.3667,2016,10,21
2016-10-22,32.7782,17.1806,2016,10,22
2016-10-23,34.4646,19.715999999999998,2016,10,23
2016-10-24,34.4237,16.9259,2016,10,24
2016-10-25,31.7583,21.3137,2016,10,25
2016-10-26,33.984,19.467,2016,10,26
2016-10-27,29.9526,20.0551,2016,10,27
2016-10-28,34.0508,18.679000000000002,2016,10,28
2016-10-29,33.4912,18.6842,2016,10,29
2016-10-30,34.236999999999995,20.149,2016,10,30
2016-10-31,34.335,21.2497,2016,10,31
2016-11-01,35.216,21.5694,2016,11,1
2016-11-02,35.4221,17.9956,2016,11,2
2016-11-03,30.9797,20.3862,2016,11,3
2016-11-04,32.8695,18.3108,2016,11,4
2016-11-05,29.9321,19.3177,2016,11,5
2016-11-06,31.9936,19.0477,2016,11,6
2016-11-07,31.4211,17.924,2016,11,7
2016-11-08,33.9802,20.1465,2016,11,8
2016-11-09,36.5489,18.4508,2016,11,9
2016-11-10,34.6774,19.6291,2016,11,10
2016-11-11,36.7597,17.7836,2016,11,11
2016-11-12,31.7684,19.2412,2016,11,12
2016-11-13,36.0453,19.145,2016,11,13
2016-11-14,34.044000000000004,18.512999999999998,2016,11,14
2016-11-15,34.62,19.9538,2016,11,15
2016-11-16,35.0579,18.6321,2016,11,16
2016-11-17,32.2983,20.636999999999997,2016,11,17
2016-11-18,36.0118,19.6906,2016,11,18
2016-11-19,34.3239,20.205,2016,11,19
2016-11-20,36.6404,19.5648,2016,11,20
2016-11-21,36.8746,19.4471,2016,11,21
2016-11-22,36.0412,21.1221,2016,11,22
2016-11-23,36.161,20.7769,2016,11,23
2016-11-24,36.455,21.0054,2016,11,24
2016-11-25,37.7317,19.3563,2016,11,25
2016-11-26,35.4156,20.1593,2016,11,26
2016-11-27,37.0896,17.5488,2016,11,27
2016-11-28,36.0523,18.8072,2016,11,28
2016-11-29,36.7209,20.3926,2016,11,29
2016-11-30,35.8617,20.0172,2016,11,30
2016-12-01,36.4268,20.4992,2016,12,1
2016-12-02,35.9017,18.8533,2016,12,2
2016-12-03,31.4225,18.9973,2016,12,3
2016-12-04,33.3575,13.147,2016,12,4
2016-12-05,31.3623,18.4256,2016,12,5
2016-12-06,36.0683,17.1202,2016,12,6
2016-12-07,33.8004,18.098,2016,12,7
2016-12-08,34.0091,18.3846,2016,12,8
2016-12-09,34.9069,16.9203,2016,12,9
2016-12-10,35.0371,19.057000000000002,2016,12,10
2016-12-11,34.8902,13.5888,2016,12,11
2016-12-12,31.9953,18.2512,2016,12,12
2016-12-13,33.6643,16.761,2016,12,13
2016-12-14,30.4896,17.179000000000002,2016,12,14
2016-12-15,31.3892,18.8864,2016,12,15
2016-12-16,32.592,20.8006,2016,12,16
2016-12-17,32.663000000000004,18.4596,2016,12,17
2016-12-18,35.0137,16.1621,2016,12,18
2016-12-19,31.255,18.4038,2016,12,19
2016-12-20,32.7178,19.2757,2016,12,20
2016-12-21,30.2206,19.805999999999997,2016,12,21
2016-12-22,33.5465,18.1778,2016,12,22
2016-12-23,33.6001,17.0452,2016,12,23
2016-12-24,31.296,17.7342,2016,12,24
2016-12-25,30.9269,16.1867,2016,12,25
2016-12-26,26.7311,17.2706,2016,12,26
2016-12-27,28.1324,14.3489,2016,12,27
2016-12-28,26.6972,17.4608,2016,12,28
2016-12-29,30.5536,15.8934,2016,12,29
2016-12-30,30.3285,16.9916,2016,12,30
2016-12-31,31.3106,17.2902,2016,12,31
2017-01-01,29.4867,15.7313,2017,1,1
2017-01-02,29.4836,18.0381,2017,1,2
2017-01-03,31.468000000000004,16.4803,2017,1,3
2017-01-04,29.263,18.2527,2017,1,4
2017-01-05,31.9387,16.1776,2017,1,5
2017-01-06,30.053,17.0708,2017,1,6
2017-01-07,30.4555,16.942999999999998,2017,1,7
2017-01-08,31.6023,16.6338,2017,1,8
2017-01-09,31.0598,15.0756,2017,1,9
2017-01-10,33.3955,14.2187,2017,1,10
2017-01-11,30.2876,19.8443,2017,1,11
2017-01-12,33.945,13.9762,2017,1,12
2017-01-13,30.9998,19.4276,2017,1,13
2017-01-14,31.555999999999997,13.8557,2017,1,14
2017-01-15,29.8391,16.4165,2017,1,15
2017-01-16,32.6126,17.6961,2017,1,16
2017-01-17,33.0042,17.5464,2017,1,17
2017-01-18,32.8787,19.2194,2017,1,18
2017-01-19,36.1434,16.1389,2017,1,19
2017-01-20,28.4957,19.8439,2017,1,20
2017-01-21,36.3178,17.4646,2017,1,21
2017-01-22,33.796,20.6515,2017,1,22
2017-01-24,32.7502,20.147000000000002,2017,1,24
2017-01-25,34.4865,18.4547,2017,1,25
2017-01-26,35.3629,18.7339,2017,1,26
2017-01-27,31.3818,18.3707,2017,1,27
2017-01-28,32.8414,15.6494,2017,1,28
2017-01-29,30.4178,20.3778,2017,1,29
2017-01-30,35.6331,17.2097,2017,1,30
2017-01-31,32.5639,16.8793,2017,1,31
2017-02-01,33.6427,18.2944,2017,2,1
2017-02-02,32.957,18.5488,2017,2,2
2017-02-03,29.2093,20.7476,2017,2,3
2017-02-04,33.3138,16.968,2017,2,4
2017-02-05,32.5449,19.8298,2017,2,5
2017-02-06,34.7647,17.5321,2017,2,6
2017-02-07,31.3178,18.8889,2017,2,7
2017-02-08,34.908,18.3989,2017,2,8
2017-02-09,33.0848,19.6504,2017,2,9
2017-02-10,33.6524,18.7853,2017,2,10
2017-02-11,37.0037,17.3527,2017,2,11
2017-02-12,34.4191,20.1089,2017,2,12
2017-02-13,35.928000000000004,17.857,2017,2,13
2017-02-14,31.9503,20.0462,2017,2,14
2017-02-15,32.6083,17.5429,2017,2,15
2017-02-16,28.563000000000002,16.6474,2017,2,16
2017-02-17,28.0033,15.8918,2017,2,17
2017-02-18,30.8639,13.3169,2017,2,18
2017-02-19,28.021,17.3524,2017,2,19
2017-02-20,33.2656,16.3088,2017,2,20
2017-02-21,30.686999999999998,20.4113,2017,2,21
2017-02-22,35.258,18.2378,2017,2,22
2017-02-23,29.768,21.6087,2017,2,23
2017-02-24,33.1756,19.3087,2017,2,24
2017-02-25,32.779,18.809,2017,2,25
2017-02-26,37.4992,17.4641,2017,2,26
2017-02-27,39.363,17.428,2017,2,27
2017-02-28,40.3099,19.6403,2017,2,28
2017-03-01,41.5585,17.4253,2017,3,1
2017-03-02,37.8586,22.1668,2017,3,2
2017-03-03,42.7714,17.0997,2017,3,3
2017-03-04,39.2569,21.7014,2017,3,4
2017-03-05,42.3239,20.3295,2017,3,5
2017-03-06,40.3235,18.0988,2017,3,6
2017-03-07,35.3518,19.4563,2017,3,7
2017-03-08,38.1306,16.0847,2017,3,8
2017-03-09,34.6171,20.2316,2017,3,9
2017-03-10,37.3752,15.5822,2017,3,10
2017-03-11,34.5856,18.6903,2017,3,11
2017-03-12,37.7854,16.8972,2017,3,12
2017-03-13,38.6136,20.7171,2017,3,13
2017-03-14,38.0463,19.9329,2017,3,14
2017-03-15,40.2766,17.4241,2017,3,15
2017-03-17,44.11,18.5344,2017,3,17
2017-03-18,39.8514,23.9259,2017,3,18
2017-03-19,39.8746,18.8337,2017,3,19
2017-03-20,34.5242,21.3743,2017,3,20
2017-03-21,41.1008,20.0745,2017,3,21
2017-03-22,43.0736,22.1598,2017,3,22
2017-03-23,40.0499,21.031,2017,3,23
2017-03-24,35.6707,19.3752,2017,3,24
2017-03-26,43.6712,20.8671,2017,3,26
2017-03-27,38.7024,21.1848,2017,3,27
2017-03-28,38.2715,21.5174,2017,3,28
2017-03-29,42.5538,20.7107,2017,3,29
2017-03-30,43.9611,19.4722,2017,3,30
2017-03-31,43.2971,19.5257,2017,3,31
2017-04-01,37.7565,23.1828,2017,4,1
2017-04-02,38.2148,17.9909,2017,4,2
2017-04-03,33.0235,21.6002,2017,4,3
2017-04-04,40.0267,18.56,2017,4,4
2017-04-05,38.1015,22.3727,2017,4,5
2017-04-06,39.5448,16.5277,2017,4,6
2017-04-07,34.3302,22.4521,2017,4,7
2017-04-08,39.7557,23.8739,2017,4,8
2017-04-09,36.981,22.5002,2017,4,9
2017-04-10,31.4883,25.0346,2017,4,10
2017-04-11,36.4239,20.3591,2017,4,11
2017-04-12,35.7229,23.5512,2017,4,12
2017-04-13,36.7113,17.3867,2017,4,13
2017-04-14,31.2573,23.1682,2017,4,14
2017-04-15,31.6295,19.6665,2017,4,15
2017-04-16,36.6768,19.6195,2017,4,16
2017-04-17,33.4899,22.9889,2017,4,17
2017-04-18,39.2867,18.0659,2017,4,18
2017-04-19,35.7904,22.7676,2017,4,19
2017-04-20,39.1262,18.0826,2017,4,20
2017-04-21,31.9163,21.3541,2017,4,21
2017-04-22,40.8649,21.6392,2017,4,22
2017-04-23,41.6504,22.3268,2017,4,23
2017-04-25,38.4946,20.6129,2017,4,25
2017-04-26,36.6565,24.3521,2017,4,26
2017-04-27,40.2001,22.3306,2017,4,27
2017-04-28,38.4435,24.4548,2017,4,28
2017-04-29,42.0151,22.4928,2017,4,29
2017-04-30,38.7925,23.6584,2017,4,30
2017-05-01,40.6161,21.6922,2017,5,1
2017-05-02,40.5518,21.9673,2017,5,2
2017-05-03,43.6671,24.5451,2017,5,3
2017-05-04,36.255,20.402,2017,5,4
2017-05-05,35.3797,24.5319,2017,5,5
2017-05-06,38.4172,17.4991,2017,5,6
2017-05-07,26.183000000000003,22.1797,2017,5,7
2017-05-08,37.3473,23.5975,2017,5,8
2017-05-09,39.4032,22.3093,2017,5,9
2017-05-10,37.5364,22.9023,2017,5,10
2017-05-11,37.5011,24.6965,2017,5,11
2017-05-12,41.8907,23.8959,2017,5,12
2017-05-13,39.1902,20.8127,2017,5,13
2017-05-14,37.0235,25.1312,2017,5,14
2017-05-15,38.121,21.8573,2017,5,15
2017-05-16,32.0948,23.4442,2017,5,16
2017-05-17,37.2241,23.491,2017,5,17
2017-05-18,31.9633,24.4328,2017,5,18
2017-05-19,35.1696,22.7044,2017,5,19
2017-05-20,35.0613,20.803,2017,5,20
2017-05-21,31.0882,23.3448,2017,5,21
2017-05-22,32.3237,21.0765,2017,5,22
2017-05-23,32.4999,24.4834,2017,5,23
2017-05-24,39.6374,25.4356,2017,5,24
2017-05-25,36.6599,24.9488,2017,5,25
2017-05-26,37.1001,20.5997,2017,5,26
2017-05-27,34.3439,20.2214,2017,5,27
2017-05-28,33.7089,24.6287,2017,5,28
2017-05-29,36.164,21.2162,2017,5,29
2017-05-30,30.8762,22.7397,2017,5,30
2017-05-31,32.9214,15.8009,2017,5,31
2017-06-01,29.84,21.3966,2017,6,1
2017-06-02,35.0521,21.1091,2017,6,2
2017-06-03,30.599,16.8954,2017,6,3
2017-06-04,32.0153,22.0735,2017,6,4
2017-06-05,33.4134,21.8991,2017,6,5
2017-06-06,32.2876,24.0507,2017,6,6
2017-06-07,27.8368,20.5951,2017,6,7
2017-06-08,29.4817,21.8655,2017,6,8
2017-06-09,31.3958,21.5743,2017,6,9
2017-06-10,29.3372,15.6051,2017,6,10
2017-06-11,28.2988,18.07,2017,6,11
2017-06-12,29.4384,20.796,2017,6,12
2017-06-14,32.598,19.4121,2017,6,14
2017-06-15,24.9784,22.9658,2017,6,15
2017-06-16,31.7447,15.6394,2017,6,16
2017-06-17,27.9787,21.0777,2017,6,17
2017-06-18,32.4349,23.8923,2017,6,18
2017-06-19,33.5797,22.8082,2017,6,19
2017-06-20,30.6785,22.3994,2017,6,20
2017-06-21,31.125999999999998,15.3446,2017,6,21
2017-06-22,25.3732,21.3238,2017,6,22
2017-06-23,32.5003,21.6845,2017,6,23
2017-06-24,25.4241,20.8998,2017,6,24
2017-06-25,34.164,16.342,2017,6,25
2017-06-26,26.7051,21.7037,2017,6,26
2017-06-27,33.3415,21.5343,2017,6,27
2017-06-28,28.1919,17.6955,2017,6,28
2017-06-29,36.7392,23.5611,2017,6,29
2017-06-30,33.9065,21.4805,2017,6,30
2017-07-01,24.1903,21.2107,2017,7,1
2017-07-02,30.4439,21.4778,2017,7,2
2017-07-03,31.2138,21.8808,2017,7,3
2017-07-04,31.9218,21.6709,2017,7,4
2017-07-05,30.3325,15.0538,2017,7,5
2017-07-06,25.4759,19.0158,2017,7,6
2017-07-07,27.3309,15.4515,2017,7,7
2017-07-08,25.6882,21.6256,2017,7,8
2017-07-09,25.861,19.3262,2017,7,9
2017-07-10,24.2107,19.7457,2017,7,10
2017-07-11,29.5549,21.8049,2017,7,11
2017-07-12,29.0566,23.1004,2017,7,12
2017-07-13,31.8968,20.3298,2017,7,13
2017-07-14,30.0406,18.4114,2017,7,14
2017-07-15,27.6986,22.2428,2017,7,15
2017-07-16,31.3777,21.5578,2017,7,16
2017-07-17,23.4661,20.1802,2017,7,17
2017-07-18,28.9875,19.1405,2017,7,18
2017-07-19,30.3609,23.8191,2017,7,19
2017-07-20,33.6028,23.4874,2017,7,20
2017-07-21,32.2486,22.3776,2017,7,21
2017-07-22,27.6183,21.9555,2017,7,22
2017-07-23,30.6629,20.0336,2017,7,23
2017-07-24,27.6464,21.0244,2017,7,24
2017-07-25,30.8549,21.8775,2017,7,25
2017-07-26,29.061999999999998,22.4848,2017,7,26
2017-07-27,29.8906,19.1531,2017,7,27
2017-07-28,30.5288,21.199,2017,7,28
2017-07-29,31.0771,22.2731,2017,7,29
2017-07-30,28.3179,22.8092,2017,7,30
2017-07-31,34.3253,23.0205,2017,7,31
2017-08-01,31.4562,20.1695,2017,8,1
2017-08-02,27.8776,22.7445,2017,8,2
2017-08-03,29.9965,20.6789,2017,8,3
2017-08-05,31.659000000000002,22.1495,2017,8,5
2017-08-06,28.839000000000002,15.5936,2017,8,6
2017-08-07,25.7372,21.2826,2017,8,7
2017-08-08,28.241999999999997,18.6365,2017,8,8
2017-08-09,23.9062,20.949,2017,8,9
2017-08-10,28.9659,19.7982,2017,8,10
2017-08-11,26.6059,21.7664,2017,8,11
2017-08-12,29.4042,20.7671,2017,8,12
2017-08-13,30.6974,21.839000000000002,2017,8,13
2017-08-14,26.6349,19.5895,2017,8,14
2017-08-15,26.8357,18.0432,2017,8,15
2017-08-16,24.3215,18.662,2017,8,16
2017-08-17,26.732,17.9954,2017,8,17
2017-08-18,27.3196,21.1788,2017,8,18
2017-08-19,29.0176,20.7323,2017,8,19
2017-08-20,28.0737,19.2546,2017,8,20
2017-08-21,27.6148,19.4659,2017,8,21
2017-08-22,26.6989,22.4022,2017,8,22
2017-08-24,29.0747,21.4188,2017,8,24
2017-08-25,25.0591,23.3207,2017,8,25
2017-08-26,31.1423,16.5622,2017,8,26
2017-08-27,28.1357,22.3076,2017,8,27
2017-08-28,31.0008,21.6388,2017,8,28
2017-08-29,31.713,19.8209,2017,8,29
2017-08-30,26.8648,19.0882,2017,8,30
2017-08-31,26.9595,20.219,2017,8,31
2017-09-01,29.1794,22.3995,2017,9,1
2017-09-02,30.3938,19.4253,2017,9,2
2017-09-03,26.4301,21.1791,2017,9,3
2017-09-04,27.8601,20.4016,2017,9,4
2017-09-05,29.0554,19.4502,2017,9,5
2017-09-06,32.3656,18.7796,2017,9,6
2017-09-07,30.4335,24.2821,2017,9,7
2017-09-08,32.5666,21.8485,2017,9,8
2017-09-09,31.4618,21.2444,2017,9,9
2017-09-10,30.584,23.3814,2017,9,10
2017-09-11,30.2223,19.6144,2017,9,11
2017-09-12,28.0092,21.87,2017,9,12
2017-09-13,29.7911,20.3801,2017,9,13
2017-09-14,27.1398,23.0851,2017,9,14
2017-09-15,27.4738,19.7604,2017,9,15
2017-09-16,25.5378,19.6407,2017,9,16
2017-09-17,26.9618,20.7532,2017,9,17
2017-09-18,29.7225,20.3631,2017,9,18
2017-09-19,29.7578,22.0522,2017,9,19
2017-09-20,32.714,20.3962,2017,9,20
2017-09-21,30.4802,23.5021,2017,9,21
2017-09-22,30.1502,21.6508,2017,9,22
2017-09-23,31.7054,21.6847,2017,9,23
2017-09-24,30.9687,21.6287,2017,9,24
2017-09-25,29.5742,19.6468,2017,9,25
2017-09-26,30.4683,22.4495,2017,9,26
2017-09-27,33.0462,21.0263,2017,9,27
2017-09-28,31.3956,24.2055,2017,9,28
2017-09-29,32.1856,22.2756,2017,9,29
2017-09-30,32.2482,22.701,2017,9,30
2017-10-01,33.7028,22.5939,2017,10,1
2017-10-02,33.5714,21.4205,2017,10,2
2017-10-03,27.1635,22.3843,2017,10,3
2017-10-04,32.5792,20.3192,2017,10,4
2017-10-05,32.5252,21.4052,2017,10,5
2017-10-06,33.0297,21.0107,2017,10,6
2017-10-07,31.1978,22.9187,2017,10,7
2017-10-08,34.9844,18.7858,2017,10,8
2017-10-09,33.2104,18.7405,2017,10,9
2017-10-10,33.0349,21.6354,2017,10,10
2017-10-11,29.302,15.7723,2017,10,11
2017-10-12,31.4377,20.6014,2017,10,12
2017-10-13,34.1474,16.3946,2017,10,13
2017-10-14,30.3354,19.0878,2017,10,14
2017-10-15,32.8949,19.8516,2017,10,15
2017-10-16,29.6355,19.9597,2017,10,16
2017-10-17,31.7709,19.3214,2017,10,17
2017-10-18,33.3083,17.4419,2017,10,18
2017-10-19,33.333,20.0606,2017,10,19
2017-10-20,36.1219,18.1056,2017,10,20
2017-10-21,33.6429,20.1307,2017,10,21
2017-10-22,36.7219,15.8115,2017,10,22
2017-10-23,33.3701,19.5229,2017,10,23
2017-10-24,37.3205,18.4713,2017,10,24
2017-10-25,37.1002,16.8852,2017,10,25
2017-10-26,36.1646,19.8376,2017,10,26
2017-10-27,33.8612,16.5009,2017,10,27
2017-10-28,30.0987,21.0624,2017,10,28
2017-10-29,32.9545,18.5481,2017,10,29
2017-10-30,32.3941,18.9004,2017,10,30
2017-10-31,35.9565,17.4197,2017,10,31
2017-11-01,36.1504,18.9699,2017,11,1
2017-11-02,36.3197,19.5408,2017,11,2
2017-11-03,35.2447,17.5767,2017,11,3
2017-11-04,32.6333,20.8688,2017,11,4
2017-11-05,35.3796,17.4023,2017,11,5
2017-11-06,32.6716,18.3441,2017,11,6
2017-11-07,36.266999999999996,17.3161,2017,11,7
2017-11-08,34.1537,18.6377,2017,11,8
2017-11-09,34.6938,19.6978,2017,11,9
2017-11-10,34.6922,16.8165,2017,11,10
2017-11-11,34.3184,19.0872,2017,11,11
2017-11-12,37.2422,15.1913,2017,11,12
2017-11-13,32.1606,18.9368,2017,11,13
2017-11-14,37.6937,16.3254,2017,11,14
2017-11-15,36.1078,19.0951,2017,11,15
2017-11-16,36.897,19.0797,2017,11,16
2017-11-17,37.741,19.9892,2017,11,17
2017-11-18,36.0548,18.9972,2017,11,18
2017-11-19,37.8421,16.8472,2017,11,19
2017-11-20,37.9014,20.6506,2017,11,20
2017-11-21,37.0415,18.1064,2017,11,21
2017-11-22,33.2306,19.5851,2017,11,22
2017-11-23,34.8533,14.4694,2017,11,23
2017-11-24,30.6177,16.2911,2017,11,24
2017-11-25,33.3672,17.128,2017,11,25
2017-11-26,34.452,15.2775,2017,11,26
2017-11-27,32.7825,18.2841,2017,11,27
2017-11-28,35.9427,15.8549,2017,11,28
2017-11-29,33.6768,18.6141,2017,11,29
2017-11-30,35.7137,17.474,2017,11,30
2017-12-01,34.0679,16.9229,2017,12,1
2017-12-02,35.1309,16.9412,2017,12,2
2017-12-03,35.2207,15.6682,2017,12,3
2017-12-04,34.2499,18.4297,2017,12,4
2017-12-05,36.9538,14.6405,2017,12,5
2017-12-06,32.811,19.6197,2017,12,6
2017-12-07,32.3234,13.8033,2017,12,7
2017-12-08,27.5355,18.7188,2017,12,8
2017-12-09,30.5328,14.8753,2017,12,9
2017-12-10,30.9963,14.9688,2017,12,10
2017-12-11,30.826999999999998,17.3947,2017,12,11
2017-12-12,33.0678,18.4484,2017,12,12
2017-12-13,34.6911,19.1761,2017,12,13
2017-12-14,35.5029,16.3242,2017,12,14
2017-12-15,30.337,19.2189,2017,12,15
2017-12-16,34.9884,15.8709,2017,12,16
2017-12-17,31.9879,16.5567,2017,12,17
2017-12-18,35.1766,19.0655,2017,12,18
2017-12-19,33.1643,16.9081,2017,12,19
2017-12-20,36.5786,18.5532,2017,12,20
2017-12-21,36.4599,16.7402,2017,12,21
2017-12-22,33.6108,18.9977,2017,12,22
2017-12-23,31.6283,13.6925,2017,12,23
2017-12-24,26.9891,16.6914,2017,12,24
2017-12-25,27.8854,17.8047,2017,12,25
2017-12-26,26.6221,17.574,2017,12,26
2017-12-27,29.3512,17.6419,2017,12,27
2017-12-28,33.1086,14.8695,2017,12,28
2017-12-29,28.2794,18.5475,2017,12,29
2017-12-30,33.1142,16.502,2017,12,30
2017-12-31,27.8106,18.2807,2017,12,31
2018-01-01,27.1605,15.052999999999999,2018,1,1
2018-01-02,23.6007,16.102,2018,1,2
2018-01-03,28.9265,16.6954,2018,1,3
2018-01-04,31.4229,15.3475,2018,1,4
2018-01-05,27.8462,15.922,2018,1,5
2018-01-06,31.803,14.4257,2018,1,6
2018-01-07,29.9738,17.402,2018,1,7
2018-01-08,34.2898,16.3634,2018,1,8
2018-01-09,32.6667,17.3764,2018,1,9
2018-01-10,34.579,16.9079,2018,1,10
2018-01-11,31.9044,13.9371,2018,1,11
2018-01-12,33.0244,14.869000000000002,2018,1,12
2018-01-13,32.7867,12.6757,2018,1,13
2018-01-14,31.3468,16.651,2018,1,14
2018-01-15,32.6198,15.5449,2018,1,15
2018-01-16,27.7919,18.736,2018,1,16
2018-01-17,33.0687,16.2692,2018,1,17
2018-01-18,32.9749,16.5987,2018,1,18
2018-01-19,34.0444,16.3189,2018,1,19
2018-01-20,33.8274,14.3181,2018,1,20
2018-01-21,32.8633,16.7227,2018,1,21
2018-01-22,33.9854,15.1632,2018,1,22
2018-01-23,28.6098,16.8517,2018,1,23
2018-01-24,29.6015,13.6787,2018,1,24
2018-01-25,28.8575,15.7037,2018,1,25
2018-01-26,30.4143,15.9298,2018,1,26
2018-01-27,28.8633,15.9709,2018,1,27
2018-01-28,30.3604,17.6893,2018,1,28
2018-01-29,30.9416,15.1631,2018,1,29
2018-01-30,27.2391,18.1321,2018,1,30
2018-01-31,31.4554,17.2446,2018,1,31
2018-02-01,28.7468,19.5693,2018,2,1
2018-02-02,33.9395,18.8778,2018,2,2
2018-02-03,33.1456,19.4601,2018,2,3
2018-02-04,37.2936,20.5898,2018,2,4
2018-02-05,37.6528,19.8036,2018,2,5
2018-02-06,38.6772,20.4116,2018,2,6
2018-02-07,40.1412,16.5425,2018,2,7
2018-02-08,36.541,19.767,2018,2,8
2018-02-09,40.9213,16.2892,2018,2,9
2018-02-10,36.9107,22.1561,2018,2,10
2018-02-11,40.6486,16.9559,2018,2,11
2018-02-12,36.6899,19.8329,2018,2,12
2018-02-13,33.6213,19.764,2018,2,13
2018-02-14,36.5656,20.9328,2018,2,14
2018-02-15,31.265,22.3248,2018,2,15
2018-02-16,37.2705,19.5203,2018,2,16
2018-02-17,33.8567,20.9533,2018,2,17
2018-02-18,34.3404,19.4331,2018,2,18
2018-02-19,33.3038,21.3546,2018,2,19
2018-02-20,37.5264,19.9835,2018,2,20
2018-02-21,38.4261,20.7466,2018,2,21
2018-02-22,37.4261,23.3194,2018,2,22
2018-02-23,37.124,21.3994,2018,2,23
2018-02-24,39.0687,23.4836,2018,2,24
2018-02-25,39.5107,16.2406,2018,2,25
2018-02-26,36.7162,22.1968,2018,2,26
2018-02-27,38.2063,17.9382,2018,2,27
2018-02-28,39.6024,20.0501,2018,2,28
2018-03-01,39.6839,19.4925,2018,3,1
2018-03-02,37.8651,18.0981,2018,3,2
2018-03-03,40.8323,21.5162,2018,3,3
2018-03-04,42.5623,18.6227,2018,3,4
2018-03-05,39.7943,22.3817,2018,3,5
2018-03-06,42.9606,18.974,2018,3,6
2018-03-07,41.4499,22.3744,2018,3,7
2018-03-08,40.5199,17.6129,2018,3,8
2018-03-09,40.0484,19.8714,2018,3,9
2018-03-10,43.0179,20.4212,2018,3,10
2018-03-11,43.1899,18.8685,2018,3,11
2018-03-12,38.2741,23.0157,2018,3,12
2018-03-13,39.4513,18.3413,2018,3,13
2018-03-14,34.265,20.8215,2018,3,14
2018-03-15,42.6843,18.9398,2018,3,15
2018-03-16,40.9494,20.4312,2018,3,16
2018-03-17,41.2973,18.8609,2018,3,17
2018-03-18,40.8345,17.5939,2018,3,18
2018-03-19,40.5114,21.1474,2018,3,19
2018-03-20,43.1681,17.4346,2018,3,20
2018-03-21,40.5316,21.6138,2018,3,21
2018-03-22,41.6788,19.6266,2018,3,22
2018-03-23,35.5702,20.2592,2018,3,23
2018-03-24,34.4612,19.0772,2018,3,24
2018-03-25,35.0616,20.3372,2018,3,25
2018-03-26,36.5114,20.669,2018,3,26
2018-03-27,39.9759,15.7026,2018,3,27
2018-03-28,34.6534,21.5715,2018,3,28
2018-03-29,32.2087,14.1738,2018,3,29
2018-03-30,22.0553,20.8096,2018,3,30
2018-03-31,28.7815,17.5175,2018,3,31
